Year,Motivation,Laureate ID,Laureate Type,Full Name,Birth Country,Birth Year,Age,Sex,Organization Name,Chemistry,Economics,Literature,Medicine,Peace,Physics,Share 1/1,Share 1/2,Share 1/3,Share 1/4
2010,"""for his cartography of structures of power and his trenchant images of the individual's resistance, revolt, and defeat""",854,0,Mario Vargas Llosa,Peru,1936.0,74.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2010,"""for the development of in vitro fertilization""",848,0,Robert G. Edwards,United Kingdom,1925.0,85.0,0.0,University of Cambridge,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2010,"""for his long and non-violent struggle for fundamental human rights in China""",855,0,Liu Xiaobo,China,1955.0,55.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2010,"""for groundbreaking experiments regarding the two-dimensional material graphene""",849,0,Andre Geim,Russia,1958.0,52.0,0.0,University of Manchester,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2010,"""for groundbreaking experiments regarding the two-dimensional material graphene""",850,0,Konstantin Novoselov,Russia,1974.0,36.0,0.0,University of Manchester,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2011,"""for the discovery of quasicrystals""",867,0,Dan Shechtman,British Mandate of Palestine (Israel),1941.0,70.0,0.0,Technion - Israel Institute of Technology,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011,"""for their empirical research on cause and effect in the macroeconomy""",872,0,Thomas J. Sargent,United States of America,1943.0,68.0,0.0,New York University,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2011,"""for their empirical research on cause and effect in the macroeconomy""",873,0,Christopher A. Sims,United States of America,1942.0,69.0,0.0,Princeton University,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2011,"""because, through his condensed, translucent images, he gives us fresh access to reality""",868,0,Tomas Tranströmer,Sweden,1931.0,80.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011,"""for their discoveries concerning the activation of innate immunity""",861,0,Bruce A. Beutler,United States of America,1957.0,54.0,0.0,University of Texas Southwestern Medical Center at Dallas,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2011,"""for their discoveries concerning the activation of innate immunity""",862,0,Jules A. Hoffmann,Luxembourg,1941.0,70.0,0.0,University of Strasbourg,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2011,"""for his discovery of the dendritic cell and its role in adaptive immunity""",863,0,Ralph M. Steinman,Canada,1943.0,68.0,0.0,Rockefeller University,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2011,"""for their non-violent struggle for the safety of women and for women&apos;s rights to full participation in peace-building work""",869,0,Ellen Johnson Sirleaf,Liberia,1938.0,73.0,1.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2011,"""for their non-violent struggle for the safety of women and for women&apos;s rights to full participation in peace-building work""",870,0,Leymah Gbowee,Liberia,1972.0,39.0,1.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2011,"""for their non-violent struggle for the safety of women and for women&apos;s rights to full participation in peace-building work""",871,0,Tawakkol Karman,Yemen,1979.0,32.0,1.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2011,"""for the discovery of the accelerating expansion of the Universe through observations of distant supernovae""",864,0,Saul Perlmutter,United States of America,1959.0,52.0,0.0,Lawrence Berkeley National Laboratory,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2011,"""for the discovery of the accelerating expansion of the Universe through observations of distant supernovae""",865,0,Brian P. Schmidt,United States of America,1967.0,44.0,0.0,Australian National University,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2011,"""for the discovery of the accelerating expansion of the Universe through observations of distant supernovae""",866,0,Adam G. Riess,United States of America,1969.0,42.0,0.0,Johns Hopkins University,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2012,"""for studies of G-protein-coupled receptors""",878,0,Robert J. Lefkowitz,United States of America,1943.0,69.0,0.0,Howard Hughes Medical Institute,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2012,"""for studies of G-protein-coupled receptors""",879,0,Brian K. Kobilka,United States of America,1955.0,57.0,0.0,Stanford University School of Medicine,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2012,"""for the theory of stable allocations and the practice of market design""",882,0,Alvin E. Roth,United States of America,1951.0,61.0,0.0,Harvard University,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2012,"""for the theory of stable allocations and the practice of market design""",883,0,Lloyd S. Shapley,United States of America,1923.0,89.0,0.0,University of California,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2012,"""who with hallucinatory realism merges folk tales, history and the contemporary""",880,0,Mo Yan,China,1955.0,57.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2012,"""for the discovery that mature cells can be reprogrammed to become pluripotent""",874,0,Sir John B. Gurdon,United Kingdom,1933.0,79.0,0.0,Gurdon Institute,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2012,"""for the discovery that mature cells can be reprogrammed to become pluripotent""",875,0,Shinya Yamanaka,Japan,1962.0,50.0,0.0,Kyoto University,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2012,"""for ground-breaking experimental methods that enable measuring and manipulation of individual quantum systems""",876,0,Serge Haroche,Morocco,1944.0,68.0,0.0,Collège de France,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2012,"""for ground-breaking experimental methods that enable measuring and manipulation of individual quantum systems""",877,0,David J. Wineland,United States of America,1944.0,68.0,0.0,National Institute of Standards and Technology,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2013,"""for the development of multiscale models for complex chemical systems""",889,0,Martin Karplus,Austria,1930.0,83.0,0.0,Université de Strasbourg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2013,"""for the development of multiscale models for complex chemical systems""",890,0,Michael Levitt,South Africa,1947.0,66.0,0.0,Stanford University School of Medicine,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2013,"""for the development of multiscale models for complex chemical systems""",891,0,Arieh Warshel,British Mandate of Palestine (Israel),1940.0,73.0,0.0,University of Southern California,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2013,"""for their empirical analysis of asset prices""",894,0,Eugene F. Fama,United States of America,1939.0,74.0,0.0,University of Chicago,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2013,"""for their empirical analysis of asset prices""",895,0,Lars Peter Hansen,United States of America,1952.0,61.0,0.0,University of Chicago,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2013,"""for their empirical analysis of asset prices""",896,0,Robert J. Shiller,United States of America,1946.0,67.0,0.0,Yale University,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2013,"""master of the contemporary short story""",892,0,Alice Munro,Canada,1931.0,82.0,1.0,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2013,"""for their discoveries of machinery regulating vesicle traffic, a major transport system in our cells""",884,0,James E. Rothman,United States of America,1950.0,63.0,0.0,Yale University,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2013,"""for their discoveries of machinery regulating vesicle traffic, a major transport system in our cells""",885,0,Randy W. Schekman,United States of America,1948.0,65.0,0.0,University of California,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2013,"""for their discoveries of machinery regulating vesicle traffic, a major transport system in our cells""",886,0,Thomas C. Südhof,Germany,1955.0,58.0,0.0,Stanford University,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2013,"""for the theoretical discovery of a mechanism that contributes to our understanding of the origin of mass of subatomic particles, and which recently was confirmed through the discovery of the predicted fundamental particle, by the ATLAS and CMS experiments at CERN's Large Hadron Collider""",887,0,François Englert,Belgium,1932.0,81.0,0.0,Université Libre de Bruxelles,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2013,"""for the theoretical discovery of a mechanism that contributes to our understanding of the origin of mass of subatomic particles, and which recently was confirmed through the discovery of the predicted fundamental particle, by the ATLAS and CMS experiments at CERN's Large Hadron Collider""",888,0,Peter W. Higgs,United Kingdom,1929.0,84.0,0.0,University of Edinburgh,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2014,"""for the development of super-resolved fluorescence microscopy""",909,0,Eric Betzig,United States of America,1960.0,54.0,0.0,"Janelia Research Campus, Howard Hughes Medical Institute",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2014,"""for the development of super-resolved fluorescence microscopy""",910,0,Stefan W. Hell,Romania,1962.0,52.0,0.0,Max Planck Institute for Biophysical Chemistry,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2014,"""for the development of super-resolved fluorescence microscopy""",911,0,William E. Moerner,United States of America,1953.0,61.0,0.0,Stanford University,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2014,"""for his analysis of market power and regulation""",915,0,Jean Tirole,France,1953.0,61.0,0.0,Toulouse School of Economics (TSE),0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2014,"""for the art of memory with which he has evoked the most ungraspable human destinies and uncovered the life-world of the occupation""",912,0,Patrick Modiano,France,1945.0,69.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2014,"""for their discoveries of cells that constitute a positioning system in the brain""",903,0,John O'Keefe,United States of America,1939.0,75.0,0.0,University College,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2014,"""for their discoveries of cells that constitute a positioning system in the brain""",904,0,May-Britt Moser,Norway,1963.0,51.0,1.0,Norwegian University of Science and Technology (NTNU),0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2014,"""for their discoveries of cells that constitute a positioning system in the brain""",905,0,Edvard I. Moser,Norway,1962.0,52.0,0.0,Norwegian University of Science and Technology (NTNU),0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2014,"""for their struggle against the suppression of children and young people and for the right of all children to education""",913,0,Kailash Satyarthi,India,1954.0,60.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2014,"""for their struggle against the suppression of children and young people and for the right of all children to education""",914,0,Malala Yousafzai,Pakistan,1997.0,17.0,1.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2014,"""for the invention of efficient blue light-emitting diodes which has enabled bright and energy-saving white light sources""",906,0,Isamu Akasaki,Japan,1929.0,85.0,0.0,Meijo University,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2014,"""for the invention of efficient blue light-emitting diodes which has enabled bright and energy-saving white light sources""",907,0,Hiroshi Amano,Japan,1960.0,54.0,0.0,Nagoya University,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2014,"""for the invention of efficient blue light-emitting diodes which has enabled bright and energy-saving white light sources""",908,0,Shuji Nakamura,Japan,1954.0,60.0,0.0,University of California,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2015,"""for mechanistic studies of DNA repair""",921,0,Tomas Lindahl,Sweden,1938.0,77.0,0.0,Francis Crick Institute,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2015,"""for mechanistic studies of DNA repair""",922,0,Paul Modrich,United States of America,1946.0,69.0,0.0,Howard Hughes Medical Institute,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2015,"""for mechanistic studies of DNA repair""",923,0,Aziz Sancar,Turkey,1946.0,69.0,0.0,University of North Carolina,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2015,"""for his analysis of consumption, poverty, and welfare""",926,0,Angus Deaton,United Kingdom,1945.0,70.0,0.0,Princeton University,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2015,"""for her polyphonic writings, a monument to suffering and courage in our time""",924,0,Svetlana Alexievich,Ukraine,1948.0,67.0,1.0,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2015,"""for their discoveries concerning a novel therapy against infections caused by roundworm parasites""",916,0,William C. Campbell,Ireland,1930.0,85.0,0.0,Drew University,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2015,"""for their discoveries concerning a novel therapy against infections caused by roundworm parasites""",917,0,Satoshi Ōmura,Japan,1935.0,80.0,0.0,Kitasato University,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2015,"""for her discoveries concerning a novel therapy against Malaria""",918,0,Youyou Tu,China,1930.0,85.0,1.0,China Academy of Traditional Chinese Medicine,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2015,"""for the discovery of neutrino oscillations, which shows that neutrinos have mass""",919,0,Takaaki Kajita,Japan,1959.0,56.0,0.0,University of Tokyo,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2015,"""for the discovery of neutrino oscillations, which shows that neutrinos have mass""",920,0,Arthur B. McDonald,Canada,1943.0,72.0,0.0,Queen's University,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2016,"""for the design and synthesis of molecular machines""",931,0,Jean-Pierre Sauvage,France,1944.0,72.0,0.0,University of Strasbourg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2016,"""for the design and synthesis of molecular machines""",932,0,Sir J. Fraser Stoddart,United Kingdom,1942.0,74.0,0.0,Northwestern University,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2016,"""for the design and synthesis of molecular machines""",933,0,Bernard L. Feringa,Netherlands,1951.0,65.0,0.0,University of Groningen,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2016,"""for their contributions to contract theory""",935,0,Oliver Hart,United Kingdom,1948.0,68.0,0.0,Harvard University,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2016,"""for their contributions to contract theory""",936,0,Bengt Holmström,Finland,1949.0,67.0,0.0,Massachusetts Institute of Technology (MIT),0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2016,"""for having created new poetic expressions within the great American song tradition""",937,0,Bob Dylan,United States of America,1941.0,75.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2016,"""for his discoveries of mechanisms for autophagy""",927,0,Yoshinori Ohsumi,Japan,1945.0,71.0,0.0,Tokyo Institute of Technology,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2016,"""for his resolute efforts to bring the country's more than 50-year-long civil war to an end""",934,0,Juan Manuel Santos,Colombia,1951.0,65.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2016,"""for theoretical discoveries of topological phase transitions and topological phases of matter""",928,0,David J. Thouless,United Kingdom,1934.0,82.0,0.0,University of Washington,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2016,"""for theoretical discoveries of topological phase transitions and topological phases of matter""",929,0,F. Duncan M. Haldane,United Kingdom,1951.0,65.0,0.0,Princeton University,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2016,"""for theoretical discoveries of topological phase transitions and topological phases of matter""",930,0,J. Michael Kosterlitz,United Kingdom,1943.0,73.0,0.0,Brown University,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1973,,531,0,Le Duc Tho,Vietnam,1911.0,62.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1979,,540,0,Mother Teresa,Ottoman Empire (Republic of Macedonia),1910.0,69.0,1.0,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1989,,551,0,The 14th Dalai Lama (Tenzin Gyatso),Tibet (People's Republic of China),1935.0,54.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1991,"""for her non-violent struggle for democracy and human rights""",553,0,Aung San Suu Kyi,Burma (Myanmar),1945.0,46.0,1.0,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1904,,467,1,Institut de droit international (Institute of International Law),,,,,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1910,,477,1,Bureau international permanent de la Paix (Permanent International Peace Bureau),,,,,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1917,,482,1,Comité international de la Croix Rouge (International Committee of the Red Cross),,,,,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1938,,503,1,Office international Nansen pour les Réfugiés (Nansen International Office for Refugees),,,,,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1947,,508,1,Friends Service Council (The Quakers),,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1947,,509,1,American Friends Service Committee (The Quakers),,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1954,,515,1,Office of the United Nations High Commissioner for Refugees (UNHCR),,,,,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1963,,523,1,Ligue des Sociétés de la Croix-Rouge (League of Red Cross Societies),,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1965,,525,1,United Nations Children's Fund (UNICEF),,,,,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1969,,527,1,International Labour Organization (I.L.O.),,,,,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1977,,537,1,Amnesty International,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1985,,547,1,International Physicians for the Prevention of Nuclear War,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1988,,550,1,United Nations Peacekeeping Forces,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1995,"""for their efforts to diminish the part played by nuclear arms in international politics and, in the longer run, to eliminate such arms""",561,1,Pugwash Conferences on Science and World Affairs,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1997,"""for their work for the banning and clearing of anti-personnel mines""",564,1,International Campaign to Ban Landmines (ICBL),,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1999,"""in recognition of the organization's pioneering humanitarian work on several continents""",568,1,Médecins Sans Frontières,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2001,"""for their work for a better organized and more peaceful world""",748,1,United Nations (U.N.),,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2005,"""for their efforts to prevent nuclear energy from being used for military purposes and to ensure that nuclear energy for peaceful purposes is used in the safest possible way""",797,1,International Atomic Energy Agency (IAEA),,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
